我就想问问为什么这几天我还蚂蚁借呗（主动还款）一直交易失败？还有转账系统也是交易失败？充值系统也是交易失败	ASK
小视频，就应该像原来一样小而方便，现在变成全屏一点也不方便还不能撤回，表情也莫名变超级大所以还更模糊	BF
朋友推荐用的，简洁大方，音质也不错。还有复古碟片让人眼前一亮	GF
这个版本不能支持一键转发内容到朋友圈	BF
我昨天开通腾讯视频会员，微信支付成功了，为什么腾讯会员到现在没给我开通	BR
一直以来都是用腾讯会员的，早之前就有报道过说会员超前点播的问题，要不要吃相难看啊，充会员为的就是不用看一分多钟的广告，享受会员能提前看的权利，充会员后还有会员广告，想要提前看下集还要继续交费才能看，身为会员我想问这个会员还有什么用吗？会员本身有的权利享受不到	BF
我们什么时候，电台节目上唱歌呢用苹果的	ASK
系统无法连接无线网，登陆不了，蜂窝状态下可用，不知道为什么	BR
帐号总是闪退。朋友买的会员不用了，我登录上，自己就闪退了。就我一个人用没有别人	BR
除了很多歌没有版权外，反正我也是几个播放器轮著用的	ADV
一直用着网易云，希望越做越好	GF
钉钉打卡法定节假日不打卡也算旷工，设计者是外国人吧，或脑子进水	BF
今天一大早更新了，进入支付宝直接闪退。早知道不更新了	BR
推荐歌曲功能是用过的软件中最好的	GF
方便，快捷，高效，绿色，低碳	GF
删了重新装也不可以，能不能解决一下	BR
无法跳过设置头像的步骤，太过霸道，强迫客户，已删除，希望下个版本改进	ADV
I8为啥搜索功能用不了？dd？而且更新之后电影板块去哪里了	ASK
估计也就制造业的小公司，才会将狭小心胸寄托在这种软件上，局限使用考勤功能吧	BF
听音乐只用云村，这还用说吗？哈哈，只可惜网易爸爸不宠我，我玩的游戏也都是网易的qvq非的要命，不过好是真的好啦	GF
辣鸡软件，其他APP投屏看电影都没问题，就腾讯视频无法投屏。浪费我的钱充会员	BF
不能用，点击更新后完全不能用，搞得现在我都不能用腾讯看电视了，亏得我还支持了这么久，骗子	BR
不用注册可以下高清音乐	GF
越更新越不好用昵称字符不能修改了	BF
进度条也不好按，无法正常快进快退啊。还有音画经常不同步是要闹哪样	BR
这次更新最垃圾，如果可以下会之前的版本就好了	BF
非常好用的app，果断删除同类软件	GF
垃圾，更新版本后点哪里都闪退，可惜我的会员了，垃圾，真的搞不懂这种烂版本居然能发出来	BR
资源比较多，会员画质清晰，挺喜欢的	GF
陈情令和庆余年都很好看，会一直支持腾讯视频和肖战。品牌方更清楚肖战是什么人，风波过去后他还是那个最耀眼的男孩	GF
我的视频"页历史记录写成了"纪录"错别字哦	BR
阿里巴巴出品，信息安全有保障，我们公司已经全部在用钉钉了	GF
钉钉对于工作者而言，极大程度的节省了劳动力，我们家远的，也可以通过钉钉会议的形式，进行开会，随时随地都可以开会，都可以交流，这也促进了同事间的友谊	GF
希望有些歌能争取到版权，花钱也没关系的，嘻嘻	ADV
还不错，挺好用的，方便的很	GF
作为一个四川人，我想说的是，支付宝。巴适	GF
特别喜欢，听歌还可以看评论，互动感十足	GF
越升级越垃圾，转账麻烦死，微信都做起来了，用了你这么久从来没这么差过。脑残设计师	BF
以前那个版本挺好的昂，更新要考虑用户习惯，别成为第二个腾讯，大小操作不方便	ADV
工作方便多了，审批流程也更快	GF
苹果ig6，下不了，的怎么办	ASK
个人，公司，企业，集团，用这个软件非常适合，强烈推荐	GF
用支付宝手机支付的时候，总是跳转到另一款软件上，不知道为什么	BR
什么都好，就是tm的我的借呗怎么就是不能用	BF
上下班自动打卡，再也不用担心忘打卡了，审批报销，越来越方便，最好的办公软件没有之一	GF
督促每天的运动量，不久坐，挺好的	GF
微信后台运行收不到就算了，打开微信收到消息，就收不到接下来的消息必须重新打开才能收到，为什么	BR
wx什么都挺好的，就是发朋友圈视频权限不太好，可以不设置权限，我觉得如果可以发长视频真的就完美了	ADV
每天上下班都省去了指模打卡。全用手机。很方便	GF
不是标题和内容对不上，就是胡乱剪辑的视频，腾讯视频内容半点观赏价值没有	BF
通用审批通过后如何按审批内容关键字进行搜索	ASK
最近蚂蚁宝卡针对钉钉免流量了，所以安装来聊天，感觉很不错呢	GF
失望，看着看着网就断了。别的App都能连上，就腾讯视频连不上，有毒啊。还我看个电视剧都看不过瘾	BR
视频比较多，比爱奇艺免费的片子多	GF
办公交流利器，非常好用;但个人隐私在企业里变的随意，对以后个人隐私情况堪忧	BF
什么支付宝。绑定了什么都改不了，被别人盗用了都不知道。钱被盗了也不知道找谁赔。垃圾	BF
最新系统有问题，无法登陆，只能手机号登陆，无法选择其他方式	BR
下一版本希望适配暗黑模式	ADV
很好用的软件，界面很喜欢，唯一的不足就是版权太少，很多歌听不了	ADV
不能屏蔽微信群，这么简单的功能也做不到吗？不能屏蔽微信群，这么简单的功能也做不到吗？不能屏蔽微信群，这么简单的功能也做不到吗	ASK
到了支付页面就毛线的选择银行卡，明明绑定叻银行卡了啊，为毛没有选项，现在根本无法用支付宝付款了昂	BR
希望下次更新能有后台或者浮窗播放语音条的功能	ADV
好用，就是转账金额太少，只有20万，如果可以到100就好了	BF
软件软件更新不了，删了重新下载还下载不起了，说什么软件更新起了冲突，真的想爆粗口了	BF
很好用，如果直接可以连淘宝就更好了	ADV
十分感谢，找了很久了，期待高品质无损版	ADV
我唯一买的会员，很好用	GF
办公软件，你值得拥有，做得很好	GF
很多之前听过偏门的音乐都能找到，很开心，也能推荐很好听的冷门音乐	GF
我强迫症，对一些细节比较注重，总体对钉钉，是非常的喜欢	GF
可以听到很多欧美音乐。很难找的音乐都可以在网易云音乐找到。非常棒	GF
非常好的一款app，支持	GF
必须后台关掉重开app才能出声音	BR
自从用了网易云以来，就再也没用过其他的音乐软件。网易云简直如同我心里的蛔虫希望，每天的每日推荐总是让我心头一颤。我的音乐品味也因为网易云从最开始的流行到古风到民谣再到最后的电音。真的自从用了网易云我的腿都不会正经放了，一刻不抖就感觉不正常了	GF
随时随地办公，非常好的和同事协作办公	GF
功能不要太多，界面太臃肿	ADV
网页只能试看5分钟，App登陆闪退，还我一年会费	BR
希望推出长截图功能	ADV
支付密码忘记了。按提示从新设置了，可就是不正确	BR
推荐的歌单都很智能而且个人化。亮点在于评论，有时候听着歌看评论都能看好几个小时。在这里，你能看到他人一样在路上，一种有差异的共鸣，鼓励你安慰你	GF
闪退啊我的各位技术大哥们。好累心。一遍遍闪。不是恶意评论。我爱网易音乐啊。我也很绝望	BR
很好的软件，很实用。我想，离不开它了	GF
我目前买东西，车票用花呗，转账到账快，不收手续费，零钱存入余额宝还能挣钱，真心越用越爽快，赞一百个的	GF
真的很垃圾，打不上卡有时候。系统繁忙。客服界面打不开别的都可以	BF
一直在用，很方便。芝麻信用还可以与更多的领域联系，给大家带来方便。加油马云哥	GF
1:是回拨电话。2:没有拨号键盘。3:淘宝购物习惯性5星	BF
真心是从未用过比腾讯视频更垃圾的视频播放软件了，不说会员不会员，下载的视频还要卡顿，恶心到极致	BF
非常好的娱乐。集影视游戏于一体，直播笑话乐大家。一款非常好的app，我喜欢	GF
非常方便，转账不需要手续费	GF
要是取消了手势密码功能，那一点隐私都没有了。账户里多少钱别人随时都知道。要是真的取消了，支付宝里一分钱都不敢放了	BF
一颗星的不满足是微信号不能更改。当年我年少无知设置的微信号呀	BF
这是一捆很好的社交软件，赞	GF
我都用它听电子乐，感觉比其他软件强多了。什么是歌曲，什么是音乐，层次不一样	GF
通用功能已很强大，轻OA	GF
用了挺久了，感觉推荐的也很符合自己的胃口，总体感觉很棒	GF
微信密码通过申诉后，然后要修改密码，修改不了。为什么。公众号没有一个回复的。有什么用	BR
苹果6刷朋友圈卡顿掉帧，望优化	BR
无法跟新，连旧版也无法用，删除后也无法安装，造成非常不便，望尽快解决	BR
多年前因为接触网易云音乐，彻底放弃了QQ，而且是再也回不去了。而且对网易云是越来越爱，私人FM真的是很准确，一旦听私人fm，就完全停不下来。尼玛给我推荐30首我就下载了28首	GF
垃圾，闪退还不支持指纹，越来越差	BR
建议微信系统可以开通视频聊天有美颜的功能，别的软件都有，除了微信没有	ADV
